trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol,return_1d,return_5d,return_20d,sma_20,sma_50,sma_200,price_sma20,price_sma50,price_sma200,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi_14,volatility_20,volume_sma20,volume_ratio,daily_range,close_position,sma20_sma50,sma50_sma200,future_return_1d
2020-10-19,2774.0,2774.0,2706.6,2711.55,,3331194,,,,,2711.55,1.0,TCS,-1.4549679003556943,-1.5317600765011945,1.6934119184467311,-2.159573921013158,-2.582954534506988,-2.6958216414301956,0.8531143359286254,2.068789276463903,2.0026625511948732,-1.9536782532071106,-2.212895635603404,1.9795077149732974,2.134202794703473,-0.0691685408757606,1.274429865123755,4.0102225862953595,7354032.15,-1.118091563653848,0.8713811257771045,-1.4790729752344802,2.3163086183978514,1.184958977336738,0.0101233611771864
2020-10-20,2725.0,2759.9,2717.95,2739.0,,3406273,,,,,2739.0,1.0,TCS,0.7251360515617497,-1.1547507841893614,1.7676425291789606,-2.124923786648704,-2.55985789087626,-2.689211372372123,1.015627131128491,2.2154262073332585,2.113671832731582,-1.945730386757015,-2.1890840297787006,1.849688123401427,2.099485330228053,-0.36582269128663525,1.1795978358377295,4.016311760085671,7294405.35,-1.089347926937427,-0.3678558146051901,0.04407047050187774,2.3674556829236244,1.2223696190780897,-0.0232201533406352
2020-10-21,2739.0,2749.0,2663.05,2675.4,,4570143,,,,,2675.4,1.0,TCS,-1.7944440215665738,-1.7365217588993798,0.8778011173257383,-2.105623775746764,-2.5398343868079722,-2.6832217559828737,0.14749427547040364,1.6033885552110023,1.8024354302220602,-1.963806627509242,-2.1790905384697643,1.6174834057794323,2.0222081876181583,-0.8530015122986826,0.7304002717744856,4.135104056599135,7147931.85,-0.735285361009924,1.8155885177575284,-1.2292868429825627,2.3551738198108176,1.2539083037361023,-0.0015885475069148
2020-10-22,2661.0,2686.65,2638.1,2671.15,,5262294,,,,,2671.15,1.0,TCS,-0.1598663894073265,-0.959576104538321,1.2670005183991402,-2.0798355683297416,-2.5188843843213533,-2.6777787535470616,-0.02819334937347946,1.491682766476236,1.7690709649379723,-1.9807592316315932,-2.1706428205626853,1.4073148948326077,1.9155811489486603,-1.1889685211178058,0.5937742258818953,3.948405952515869,7035932.55,-0.5123443715473157,0.0036082763433543798,0.6804071766160117,2.3716489381516426,1.289416755838299,0.0058588997248376
2020-10-23,2687.8,2702.0,2670.1,2686.8,,3499091,,,,,2686.8,1.0,TCS,0.40289491251748216,-1.0407618650825559,2.4887150428236473,-2.034949908341006,-2.496995226334188,-2.672152389605176,-0.053861577640541856,1.544319021128826,1.827691211864063,-1.9890008927994356,-2.159854669794821,1.2502041895769453,1.7967854607325084,-1.3282625336504108,-0.2736609179469644,2.7673604315493003,6789651.7,-0.9899737818460863,-0.8150530068665655,0.12131518489665975,2.482180070270004,1.3266251501654924,0.0005210659520618
2020-10-26,2689.95,2709.95,2670.5,2688.2,,2672752,,,,,2688.2,1.0,TCS,-0.0004548783502125678,-0.3799115965878192,1.7456713021930375,-2.00128724583641,-2.4744124602414947,-2.6665722998604062,-0.19648721883449569,1.4749717869457202,1.8202269127205397,-1.9954286642411414,-2.1496002952587787,1.112537852057361,1.6724001513529771,-1.3922466887860547,-0.32598983450564634,2.4054429282999186,6511875.95,-1.2054441016081325,-0.45105694198541874,-0.1448127351583257,2.5297887340098795,1.3656330264321803,-0.0215943754184955
2020-10-27,2699.75,2718.15,2624.1,2630.15,,3537502,,,,,2630.15,1.0,TCS,-1.6715932148897383,-1.4585012702079294,1.292712298802622,-1.9754800485759283,-2.455338237339529,-2.662235250735675,-1.00914194910812,0.9231373142687771,1.5404878322822695,-2.023504636793139,-2.1511078883392205,0.891900458433711,1.525854743089131,-1.645912395887021,-0.8283677242759817,2.655775582680653,6471392.75,-0.9257305502817326,2.287390469492228,-1.5114835279986394,2.556152121092051,1.3997005667048177,-0.0030226412942229
2020-10-28,2650.0,2655.95,2606.0,2622.2,,3569445,,,,,2622.2,1.0,TCS,-0.2682327143658834,-0.7705238321715874,0.7607434598393744,-1.9585411082106954,-2.4374942828291166,-2.657517017912197,-1.1809410928397517,0.7951546779098994,1.4921881733229374,-2.050361398767235,-2.154010594340907,0.6928537595661309,1.3661841245402335,-1.7961561184077226,-1.7526659822474076,2.4959729573056477,6300074.45,-0.884788375009742,0.11702609796773832,-0.5869674760234602,2.543508771976877,1.4294271122258098,0.0039852032644345
2020-10-29,2608.0,2655.0,2600.25,2632.65,,3105968,,,,,2632.65,1.0,TCS,0.26131030954470735,-0.5809407379635056,0.8054847638066941,-1.9407729446810975,-2.4184554997573597,-2.65266863890933,-1.137558369448145,0.8162624149762211,1.528737420805827,-2.069011285223994,-2.1547176663731675,0.5438716454995588,1.2066864874275611,-1.7941760072825677,-1.5779057020820295,2.4957660922957,6259514.55,-1.0293180945454066,0.3440240114868092,0.3640741836918944,2.528528625207703,1.4616703527398367,0.0122310219740564
2020-10-30,2636.1,2674.35,2621.6,2664.85,,3427003,,,,,2664.85,1.0,TCS,0.8844000110303617,-0.3646059261186885,0.8005770613719103,-1.9228718522472885,-2.3975966282627086,-2.6471793622764017,-0.8378966128925317,1.0106126567572733,1.6641036497903057,-2.0722352957339636,-2.1492694036119246,0.47231444060457806,1.0638332675545201,-1.6036480727992495,-1.405459239404928,2.4939248496542405,6300347.85,-0.9312720561992011,0.21390228595997798,1.175255821548501,2.5041930773888277,1.4963621472431758,-0.0226091524851305
