trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2021-07-01,633.95,637.4,630.05,630.85,,10517081,,,,,630.85,1.0,ICICIBANK
2021-07-02,632.25,641.35,632.25,640.25,,10999396,,,,,640.25,1.0,ICICIBANK
2021-07-05,642.75,648.5,641.2,647.85,,7358568,,,,,647.85,1.0,ICICIBANK
2021-07-06,645.2,655.0,645.2,650.3,,9209891,,,,,650.3,1.0,ICICIBANK
2021-07-07,650.9,654.75,645.9,654.0,,7741559,,,,,654.0,1.0,ICICIBANK
2021-07-08,650.5,654.0,638.1,641.9,,10782941,,,,,641.9,1.0,ICICIBANK
2021-07-09,639.5,641.15,633.8,638.55,,7069698,,,,,638.55,1.0,ICICIBANK
2021-07-12,646.0,650.25,642.4,646.25,,6992783,,,,,646.25,1.0,ICICIBANK
2021-07-13,655.15,666.35,653.0,664.95,,19825411,,,,,664.95,1.0,ICICIBANK
2021-07-14,662.0,668.0,658.2,664.35,,11648541,,,,,664.35,1.0,ICICIBANK
2021-07-15,665.1,669.6,661.1,667.45,,8244429,,,,,667.45,1.0,ICICIBANK
2021-07-16,667.45,667.75,657.7,660.3,,9212875,,,,,660.3,1.0,ICICIBANK
2021-07-19,645.65,656.9,645.55,655.9,,9121737,,,,,655.9,1.0,ICICIBANK
2021-07-20,648.65,651.25,639.1,641.9,,13169127,,,,,641.9,1.0,ICICIBANK
2021-07-22,652.5,660.3,648.3,655.95,,13123569,,,,,655.95,1.0,ICICIBANK
2021-07-23,655.95,677.85,650.75,676.65,,19298083,,,,,676.65,1.0,ICICIBANK
2021-07-26,680.0,687.75,663.6,676.75,,31054759,,,,,676.75,1.0,ICICIBANK
2021-07-27,680.15,685.6,673.3,677.45,,12598869,,,,,677.45,1.0,ICICIBANK
2021-07-28,677.9,687.0,670.05,685.05,,18367497,,,,,685.05,1.0,ICICIBANK
2021-07-29,692.5,692.5,683.1,687.5,,11043138,,,,,687.5,1.0,ICICIBANK
2021-07-30,687.0,687.65,678.0,682.5,,14536250,,,,,682.5,1.0,ICICIBANK
2021-08-02,684.05,688.05,677.7,681.4,,9348206,,,,,681.4,1.0,ICICIBANK
2021-08-03,683.0,691.9,676.65,690.4,,10162609,,,,,690.4,1.0,ICICIBANK
2021-08-04,694.0,717.4,693.2,714.65,,28730606,,,,,714.65,1.0,ICICIBANK
2021-08-05,715.5,716.5,699.05,702.45,,17774554,,,,,702.45,1.0,ICICIBANK
2021-08-06,705.05,706.0,695.7,697.65,,14701949,,,,,697.65,1.0,ICICIBANK
2021-08-09,697.4,706.3,694.35,702.85,,8602980,,,,,702.85,1.0,ICICIBANK
