trade_date,open,high,low,close,volume,symbol
2021-09-03,943.4222046356077,949.8165352777315,940.7329344943603,947.7463989257812,2156575,DRREDDY
2021-09-06,955.765861247279,956.4043023412901,942.5031376051586,951.11279296875,3080995,DRREDDY
2021-09-07,950.9290017724367,953.0475539957181,939.426906390241,947.5335083007812,2101070,DRREDDY
2021-09-08,950.9289823348132,955.765854065916,940.5393913034194,950.213134765625,2500145,DRREDDY
2021-09-09,945.1247460440779,952.3703705252819,943.596278028946,950.3582153320312,1812055,DRREDDY
2021-09-13,953.6183635816515,957.1589279034201,942.8224322220561,954.10205078125,1493265,DRREDDY
2021-09-14,957.6813199170233,965.246195049622,952.6219705389872,953.976318359375,1549905,DRREDDY
2021-09-15,955.1854756879812,962.5374972757653,951.6835851952695,960.138427734375,1601600,DRREDDY
2021-09-16,963.6982521419549,966.6970887382646,951.2287837274114,954.2083129882812,1482575,DRREDDY
2021-09-17,954.4115802286669,959.2000954218262,942.0388826387268,945.0377197265625,2274150,DRREDDY
2021-09-20,943.1899949739739,945.2311406900102,918.6573955316351,923.8328247070312,1660330,DRREDDY
2021-09-21,922.6333278631628,941.0617982518174,918.0866564046352,939.059326171875,1701950,DRREDDY
2021-09-22,939.1656963653987,943.9251614143307,931.0106790146267,937.6469116210938,1253645,DRREDDY
2021-09-23,941.6228163674012,941.9516905702669,922.8750974010917,928.156982421875,2800365,DRREDDY
2021-09-24,929.8402644580143,932.7616949313789,924.4326157027032,926.8123779296875,1258075,DRREDDY
2021-09-27,928.1570415787787,929.7725402570779,915.7165622096416,927.0639038085938,1130285,DRREDDY
2021-09-28,930.5948249811674,939.1464408270452,919.9924391337371,935.0931396484375,1527230,DRREDDY
2021-09-29,935.0640615450725,952.4574932231563,927.0639154913971,944.3508911132812,3275350,DRREDDY
2021-09-30,946.0727824841653,964.4722621874288,941.3423666131592,944.2928466796875,3880075,DRREDDY
2021-10-01,938.9335601900187,961.570144554618,938.788489457692,958.8324584960938,1710665,DRREDDY
2021-10-04,958.6680167095953,982.2719753500545,957.7006423234101,975.6357421875,3801765,DRREDDY
2021-10-05,974.552229644798,977.0480719450128,961.5700826864779,974.0685424804688,1774235,DRREDDY
2021-10-06,970.7602750239245,975.5391072398072,949.3425902116167,958.9776611328125,2646320,DRREDDY
2021-10-07,962.7116843701654,965.420320982862,944.7282266650551,946.3049926757812,1719870,DRREDDY
2021-10-08,949.313486076594,957.0524808656604,932.7423587609981,938.1983642578125,1741550,DRREDDY
2021-10-11,942.2226682377876,952.1866127769125,934.077392299262,946.9337768554688,3440320,DRREDDY
2021-10-12,948.0269254250028,959.0550173587106,939.5140423932215,950.0197143554688,1427440,DRREDDY
2021-10-13,949.768149510946,956.9267435030678,946.1115050764588,953.53125,1207980,DRREDDY
2021-10-14,952.6702695952204,969.2413973086249,950.7452040422419,959.3838500976562,1460300,DRREDDY
2021-10-18,956.7332601620562,962.5278232411994,941.3810335015683,943.6737060546875,1668255,DRREDDY
2021-10-19,948.9942703751453,951.8963935261397,926.7446595508555,929.0276489257812,2698595,DRREDDY
2021-10-20,928.8826489893626,937.2794521942739,912.8145143787337,919.7603149414062,1580485,DRREDDY
2021-10-21,924.8098378963016,926.5124261243807,889.9843628290769,899.9773559570312,2584000,DRREDDY
2021-10-22,900.6255349764504,906.9715084572804,888.6784851708316,897.2300415039062,1814980,DRREDDY
2021-10-25,899.8322397444322,909.1383759984793,877.7954833922729,904.7174682617188,1380835,DRREDDY
2021-10-26,908.364443666023,909.099657561585,897.1429257004644,902.7923583984375,1363565,DRREDDY
2021-10-27,900.7222739221461,914.7492026240315,899.0874088358277,902.1152954101562,1929040,DRREDDY
2021-10-28,904.4950781352046,907.3391612774051,880.5138876402183,884.1705322265625,1341975,DRREDDY
2021-10-29,888.6300849539562,951.4804293448578,875.6769868338414,901.4381713867188,9725820,DRREDDY
2021-11-01,906.4298319415059,935.4413813631407,895.6049098151569,928.9599609375,3383505,DRREDDY
2021-11-02,928.6503116951691,929.4532489252067,913.5883452632144,918.2510375976562,2046660,DRREDDY
2021-11-03,920.7468506076835,928.3407743193103,919.6924456810247,923.1943359375,1862160,DRREDDY
2021-11-04,923.8425205471733,926.4834336752305,919.7795363967307,922.1302490234375,104180,DRREDDY
2021-11-08,920.9402836237275,930.6430756672341,909.544586647089,926.502685546875,1191260,DRREDDY
2021-11-09,926.7446421744047,935.4510114641433,923.9005591780029,927.1992797851562,1249435,DRREDDY
2021-11-10,925.6031231522179,938.3434266786797,923.6490080912439,934.3578491210938,1711170,DRREDDY
2021-11-11,934.6771313732563,938.227378791302,925.5837886458999,931.5718383789062,1586300,DRREDDY
2021-11-12,938.3531730404133,942.2226706611985,931.5815522040392,937.0472412109375,1166710,DRREDDY
2021-11-15,936.6119694848495,947.8334896692531,935.0738181051158,942.9288940429688,1337395,DRREDDY
2021-11-16,948.2203304367041,948.2203304367041,928.166620418336,932.0845336914062,1679855,DRREDDY
2021-11-17,932.0845596496833,933.4872052327073,919.0250058259938,922.5462036132812,983295,DRREDDY
2021-11-18,920.9017138990909,922.4301228711735,899.8709457867084,903.8081665039062,1168320,DRREDDY
2021-11-22,904.7754767478183,907.3196758492719,886.4244148418494,891.4547729492188,910090,DRREDDY
2021-11-23,889.9843575960797,901.9507729850327,880.6008150604831,896.1658935546875,1063495,DRREDDY
2021-11-24,895.5758589829366,900.354631615986,887.3918506813851,889.6071166992188,996290,DRREDDY
2021-11-25,892.6930712834384,908.5580348258928,887.0823116553473,888.3592529296875,2726870,DRREDDY
2021-11-26,886.1149004907518,932.5488690754199,885.3700033506758,919.1797485351562,5361365,DRREDDY
2021-11-29,938.3531045346564,945.124724876659,902.6763343521404,908.8675537109375,4500925,DRREDDY
2021-11-30,912.0212487883495,918.6671060734471,899.6581758374084,904.6594848632812,3589115,DRREDDY
2021-12-01,908.5579659958647,911.7309230376724,888.0496187646447,891.2129516601562,2127105,DRREDDY
2021-12-02,891.8998453357143,903.3342180202252,891.7354082172413,902.125,1163740,DRREDDY
2021-12-03,900.0838156827416,902.3668050368279,886.6953283557402,889.3072509765625,2738865,DRREDDY
2021-12-06,891.7740083836238,891.7740083836238,867.5993331642517,870.3853759765625,1336375,DRREDDY
2021-12-07,874.5063991256583,880.3106451375543,859.2799365347996,874.641845703125,2662500,DRREDDY
2021-12-08,875.9091272316732,887.9916235570718,875.9091272316732,884.3156127929688,979280,DRREDDY
2021-12-09,889.9844524252583,893.4573525178195,883.2805548851862,888.8719482421875,1130885,DRREDDY
2021-12-10,891.9192279749458,893.757263016729,884.8574064168859,888.6881713867188,802565,DRREDDY
2021-12-13,905.075491974469,905.075491974469,883.4933708295345,889.94580078125,1355025,DRREDDY
2021-12-14,889.2105210393094,901.5929010039856,885.5538176276682,898.9906616210938,1195915,DRREDDY
2021-12-15,898.7101146446479,898.9906319432203,884.6251468290868,890.0424194335938,1537725,DRREDDY
2021-12-16,895.7886011679304,897.5201799079257,884.1801095761214,889.4716186523438,1006605,DRREDDY
2021-12-17,895.7886351365764,899.2711591286412,870.0177686549973,874.1098022460938,2417560,DRREDDY
2021-12-20,869.9017065633276,885.1475358630217,863.2848990319212,882.380859375,1708885,DRREDDY
2021-12-21,882.4485725673385,895.6338896140792,879.1111192680961,894.0280151367188,1293770,DRREDDY
2021-12-22,897.7234326875197,905.3269812119574,891.9191863554883,899.3679809570312,1068395,DRREDDY
2021-12-23,904.2434553627694,909.3318536932164,900.6448512615384,908.3258056640625,831200,DRREDDY
2021-12-24,914.1687937600757,915.136168145007,892.1126695924114,897.4622192382812,1259130,DRREDDY
2021-12-27,894.6472266465082,918.0383332579559,894.0667665627119,916.47119140625,1696340,DRREDDY
2021-12-28,916.4711099914598,923.5716046060504,909.9219667939147,917.8060913085938,3342970,DRREDDY
2021-12-29,917.8061634991103,937.9952629063281,917.8061634991103,935.0931396484375,2528020,DRREDDY
2021-12-30,934.4836427909618,953.4345327063564,933.5259516102722,948.9362182617188,2765730,DRREDDY
2021-12-31,948.8008265383728,954.0343552549044,943.480267187935,949.3812866210938,1442840,DRREDDY
2022-01-03,949.3812879758584,953.8892268344594,937.9081823777625,938.962646484375,1463005,DRREDDY
2022-01-04,940.4813546945088,946.6532077698072,933.5162475671045,935.5380859375,1267190,DRREDDY
2022-01-05,944.1574152508765,948.9168807708884,920.3696527541459,926.8220825195312,2684010,DRREDDY
2022-01-06,926.8220861191413,935.654219156911,914.8072535020798,916.9645385742188,1908215,DRREDDY
2022-01-07,922.7687546327267,922.7687546327267,907.3971616785446,910.9570922851562,1335615,DRREDDY
2022-01-10,914.826615327599,914.826615327599,900.6546157966827,909.1481323242188,1575095,DRREDDY
2022-01-11,911.2666934114186,917.0515734840541,901.6993463344843,903.382568359375,1547160,DRREDDY
2022-01-12,905.4624363748416,909.9703750894661,896.5625801059774,908.0549926757812,1188845,DRREDDY
2022-01-13,909.3319246624998,920.8630108344535,906.352395015371,914.3526000976562,2270255,DRREDDY
2022-01-14,913.2401056747402,913.7818329760103,901.6993361887961,907.242431640625,1594300,DRREDDY
2022-01-17,902.6569620628968,909.3221853549904,891.0484701240207,903.991943359375,2693245,DRREDDY
2022-01-18,903.5276907246994,914.0624121243363,894.0474334016681,908.0840454101562,2122640,DRREDDY
2022-01-19,908.3645369186518,915.9874517070359,900.6158587381769,906.4201049804688,1539435,DRREDDY
2022-01-20,911.6536853447527,911.6536853447527,884.1802279485066,888.349609375,1588695,DRREDDY
2022-01-21,882.4873238170895,884.1802290696847,858.061119458217,869.89208984375,2787740,DRREDDY
2022-01-24,867.9475701852784,868.6634767880917,834.0701612140383,844.3920288085938,2782490,DRREDDY
2022-01-25,844.3920261674608,854.9557373120774,832.135409946419,851.8408203125,1704510,DRREDDY
2022-01-27,839.6809810250195,844.5469026086423,818.7857175571434,823.496826171875,3527530,DRREDDY
2022-01-28,822.0360945044412,847.4199897739416,807.8447283312579,816.193115234375,6514920,DRREDDY
2022-01-31,822.2584889289816,845.2142626518796,820.3431066691336,832.483642578125,3092775,DRREDDY
2022-02-01,835.8114704933841,837.0497380499764,823.8160044752459,833.7703247070312,1858315,DRREDDY
2022-02-02,836.7788156925188,857.0453202050546,834.8634333668138,854.25927734375,1525005,DRREDDY
2022-02-03,854.7719456799501,858.4383322272198,843.5504269210155,846.3848266601562,1107685,DRREDDY
2022-02-04,852.1697808180979,852.5470710152886,839.1006019014252,841.9930419921875,1234965,DRREDDY
2022-02-07,835.8114264148709,841.6156724316409,822.2778688994507,833.721923828125,1279790,DRREDDY
2022-02-08,833.6832560331692,847.2942210884195,828.082179446294,836.1887817382812,1982015,DRREDDY
2022-02-09,836.2370942368656,850.3220625586775,834.1668989356538,845.2433471679688,994400,DRREDDY
2022-02-10,848.3874043336399,849.1129351811317,838.462132892937,845.6207275390625,1189325,DRREDDY
2022-02-11,834.0701583804871,841.5285766699824,828.1014753020609,836.856201171875,1687690,DRREDDY
2022-02-14,822.2682118183872,825.4799018015746,806.1614049928769,813.4844360351562,2246930,DRREDDY
2022-02-15,819.1725373462525,830.868118497111,810.38876225667,827.598388671875,1790055,DRREDDY
2022-02-16,827.6854617172755,846.0269004601422,821.0202973877489,835.1245727539062,1903065,DRREDDY
2022-02-17,836.3725414357483,838.7619277660015,830.6263353705469,832.1354370117188,1145155,DRREDDY
2022-02-18,828.0725238044389,840.261418177478,825.0929939855747,836.0339965820312,1790540,DRREDDY
2022-02-21,846.6460530685762,854.5108113517755,828.5755070794166,831.6033935546875,2939755,DRREDDY
2022-02-22,810.6500988080954,819.4822321827439,804.0236075011763,816.173828125,2404200,DRREDDY
2022-02-23,824.202948014238,824.3287114035224,810.8241441920121,812.7782592773438,1857420,DRREDDY
2022-02-24,783.5732769368987,802.7272785643643,783.5635937457232,791.7959594726562,3485635,DRREDDY
2022-02-25,795.9556531928966,812.7879915540298,793.6532973722765,808.0671997070312,1527165,DRREDDY
2022-02-28,802.9208268090249,802.9208268090249,784.0570242514635,786.1658935546875,4914250,DRREDDY
2022-03-02,785.7692157601491,786.165813281312,740.041409386756,745.4877319335938,7703175,DRREDDY
2022-03-03,750.4890612433605,753.4395414077914,715.8570689076778,719.5040893554688,6673625,DRREDDY
2022-03-04,717.7917245084379,749.5119062804606,706.9571206316178,740.7474975585938,6040250,DRREDDY
