trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2022-07-07,1119.55,1122.94,1096.06,1102.11,,23301033,,,,,551.055,0.5,RELIANCE
2022-07-08,1115.91,1115.91,1099.55,1103.63,,19010108,,,,,551.815,0.5,RELIANCE
2022-07-11,1096.75,1120.89,1093.75,1118.63,,13847467,,,,,559.315,0.5,RELIANCE
2022-07-12,1109.45,1125.92,1109.45,1117.04,,10778989,,,,,558.52,0.5,RELIANCE
2022-07-13,1120.2,1123.29,1095.14,1097.24,,14224132,,,,,548.62,0.5,RELIANCE
2022-07-14,1102.06,1123.27,1096.96,1106.28,,16970315,,,,,553.14,0.5,RELIANCE
2022-07-15,1114.52,1114.52,1099.8,1108.43,,9603210,,,,,554.215,0.5,RELIANCE
2022-07-18,1117.29,1119.14,1104.05,1117.87,,15160908,,,,,558.935,0.5,RELIANCE
2022-07-19,1107.74,1129.29,1107.74,1124.72,,16439888,,,,,562.36,0.5,RELIANCE
2022-07-20,1172.21,1173.36,1147.4,1155.13,,23924246,,,,,577.565,0.5,RELIANCE
2022-07-21,1150.98,1153.75,1138.66,1147.43,,16523230,,,,,573.715,0.5,RELIANCE
2022-07-22,1153.75,1161.27,1151.44,1155.18,,10969995,,,,,577.59,0.5,RELIANCE
2022-07-25,1138.73,1138.73,1108.98,1117.01,,23110452,,,,,558.505,0.5,RELIANCE
2022-07-26,1117.34,1127.86,1112.84,1117.52,,11303288,,,,,558.76,0.5,RELIANCE
2022-07-27,1116.81,1120.06,1108.52,1116.46,,8655086,,,,,558.23,0.5,RELIANCE
2022-07-28,1124.21,1138.96,1117.29,1133.95,,12496073,,,,,566.975,0.5,RELIANCE
2022-07-29,1142.07,1161.64,1137.14,1158.11,,15130683,,,,,579.055,0.5,RELIANCE
2022-08-01,1162.59,1194.25,1157.26,1188.29,,15700044,,,,,594.145,0.5,RELIANCE
2022-08-02,1187.21,1203.5,1182.15,1192.82,,13917913,,,,,596.41,0.5,RELIANCE
2022-08-03,1199.9,1204.51,1184.88,1202.83,,14250977,,,,,601.415,0.5,RELIANCE
2022-08-04,1204.51,1208.09,1169.9,1186.93,,14467127,,,,,593.465,0.5,RELIANCE
2022-08-05,1188.82,1190.12,1166.19,1169.44,,13942438,,,,,584.72,0.5,RELIANCE
2022-08-08,1168.06,1192.31,1168.06,1184.74,,10165178,,,,,592.37,0.5,RELIANCE
2022-08-10,1189.24,1195.24,1180.08,1191.82,,10724688,,,,,595.91,0.5,RELIANCE
2022-08-11,1201.33,1204.47,1190.76,1195.79,,8198226,,,,,597.895,0.5,RELIANCE
2022-08-12,1195.42,1218.98,1191.68,1215.13,,12650587,,,,,607.565,0.5,RELIANCE
2022-08-16,1221.22,1226.34,1212.5,1223.57,,6607378,,,,,611.785,0.5,RELIANCE
2022-08-17,1229.9,1235.39,1225.54,1229.97,,6595965,,,,,614.985,0.5,RELIANCE
2022-08-18,1227.59,1231.74,1218.45,1228.19,,7410035,,,,,614.095,0.5,RELIANCE
2022-08-19,1222.97,1228.37,1202.18,1206.29,,9460724,,,,,603.145,0.5,RELIANCE
2022-08-22,1207.75,1214.34,1193.44,1202.95,,9471680,,,,,601.475,0.5,RELIANCE
2022-08-23,1197.13,1224.45,1195.91,1221.5,,9678484,,,,,610.75,0.5,RELIANCE
2022-08-24,1218.41,1232.2,1216.21,1218.24,,10369622,,,,,609.12,0.5,RELIANCE
2022-08-25,1222.49,1228.93,1210.33,1214.69,,7871946,,,,,607.345,0.5,RELIANCE
2022-08-26,1215.13,1222.97,1203.13,1208.21,,10742038,,,,,604.105,0.5,RELIANCE
2022-08-29,1192.98,1225.28,1189.77,1198.82,,19838975,,,,,599.41,0.5,RELIANCE
2022-08-30,1206.36,1220.78,1189.1,1217.41,,23139054,,,,,608.705,0.5,RELIANCE
2022-09-01,1191.89,1202.18,1177.15,1181.62,,19909939,,,,,590.81,0.5,RELIANCE
2022-09-02,1181.62,1188.52,1165.61,1167.83,,12999345,,,,,583.915,0.5,RELIANCE
2022-09-05,1168.06,1191.36,1168.06,1185.96,,11327815,,,,,592.98,0.5,RELIANCE
2022-09-06,1187.44,1202.67,1186.98,1198.45,,10899618,,,,,599.225,0.5,RELIANCE
2022-09-07,1188.36,1197.55,1186.05,1191.48,,7488501,,,,,595.74,0.5,RELIANCE
2022-09-08,1194.48,1198.98,1186.52,1193.16,,7057077,,,,,596.58,0.5,RELIANCE
2022-09-09,1204.51,1204.51,1183.29,1185.73,,8314850,,,,,592.865,0.5,RELIANCE
2022-09-12,1186.31,1205.44,1186.31,1199.0,,7435419,,,,,599.5,0.5,RELIANCE
2022-09-13,1208.21,1213.61,1200.36,1209.01,,8888657,,,,,604.505,0.5,RELIANCE
2022-09-14,1188.36,1204.51,1187.32,1194.52,,8678219,,,,,597.26,0.5,RELIANCE
2022-09-15,1192.05,1201.54,1179.94,1182.69,,10365600,,,,,591.345,0.5,RELIANCE
2022-09-16,1173.94,1178.21,1149.6,1153.38,,20217708,,,,,576.69,0.5,RELIANCE
2022-09-19,1153.38,1164.23,1145.14,1154.88,,7580254,,,,,577.44,0.5,RELIANCE
2022-09-20,1164.11,1171.15,1151.3,1155.06,,8411448,,,,,577.53,0.5,RELIANCE
2022-09-21,1152.25,1168.98,1151.44,1158.25,,9207309,,,,,579.125,0.5,RELIANCE
2022-09-22,1147.29,1155.13,1140.87,1147.33,,10308170,,,,,573.665,0.5,RELIANCE
2022-09-23,1146.83,1151.88,1124.26,1125.83,,9528051,,,,,562.915,0.5,RELIANCE
2022-09-26,1104.85,1115.81,1096.13,1097.15,,12479523,,,,,548.575,0.5,RELIANCE
