trade_date,open,high,low,close,volume,symbol
2021-09-03,543.3692896043149,553.5527202015089,540.0257724551773,548.3176879882812,8757735,IRCTC
2021-09-06,551.3172427115916,580.8166176959147,550.0849389702365,574.7791748046875,25302570,IRCTC
2021-09-07,582.7271651102259,631.4469772751793,581.8387520027976,627.9888305664062,57776555,IRCTC
2021-09-08,636.2235409720964,653.9251038153014,623.9098311180257,629.8040161132812,44363970,IRCTC
2021-09-09,620.9388837105225,641.5731371389942,607.994707872896,629.5364990234375,28326075,IRCTC
2021-09-13,633.3576276311112,659.2842268643058,632.4023370916977,656.4279174804688,23892315,IRCTC
2021-09-14,666.2196302939618,718.1492088369661,664.1179794939894,714.2611694335938,59109125,IRCTC
2021-09-15,724.8744633116726,752.7498347805326,697.7919993312404,703.5237426757812,42781400,IRCTC
2021-09-16,715.4744828994826,725.7820476868224,703.5237879284034,720.2318115234375,18011055,IRCTC
2021-09-17,729.8419356268201,767.9962401958985,724.2439473392164,738.1338500976562,61620795,IRCTC
2021-09-20,735.3443312464454,735.3443312464454,703.1319093569982,708.4242553710938,23477555,IRCTC
2021-09-21,713.3507039002856,736.5286873729092,679.1721038905273,693.4346923828125,26517155,IRCTC
2021-09-22,702.895316614091,717.4353514130703,696.4862157977933,702.3787841796875,14540470,IRCTC
2021-09-23,716.2873068216591,719.1570476810286,704.0430908320207,706.7310791015625,7153935,IRCTC
2021-09-24,711.6957978263426,714.7568666983012,696.3905118515826,705.8128051757812,7698190,IRCTC
2021-09-27,714.5847315335561,739.4366724228486,708.0608459944619,733.6780395507812,18612320,IRCTC
2021-09-28,745.1760887005539,760.4813742194357,723.5573962591459,739.5513916015625,32886570,IRCTC
2021-09-29,738.2696462724033,738.2696462724033,718.4970874438942,721.2903442382812,12895755,IRCTC
2021-09-30,730.8273952000193,742.3063595225327,722.6390696520277,726.714111328125,14624460,IRCTC
2021-10-01,722.600815961576,731.0187113205066,714.2115876527793,725.776611328125,7999080,IRCTC
2021-10-04,729.411686155275,777.6711193611733,728.608132950941,766.967041015625,26394340,IRCTC
2021-10-05,781.526104649783,805.1344994339794,766.2208198586,797.0418090820312,36846475,IRCTC
2021-10-06,803.3362413686141,862.8355563790789,799.7012473757317,853.91064453125,58581180,IRCTC
2021-10-07,879.6713001476057,912.3767859002758,865.7148250029801,897.444580078125,43227600,IRCTC
2021-10-08,922.9087936476218,949.7313464590105,903.222351912601,932.9624633789062,61367310,IRCTC
2021-10-11,938.3862064998162,942.9012962729306,908.7513648839686,913.0655517578125,30074685,IRCTC
2021-10-12,911.6212147924966,933.0486413063783,903.9685708068304,921.6174926757812,16397000,IRCTC
2021-10-13,928.0743509808589,948.9277928153172,924.2958465804438,942.958740234375,16210660,IRCTC
2021-10-14,957.3457287815534,1070.2222833437606,954.6673151255435,1045.2650146484375,71177100,IRCTC
2021-10-18,1070.2222900170823,1141.5831706234305,1066.5968126237165,1124.4986572265625,39694580,IRCTC
2021-10-19,1181.3769015128407,1223.7151632114983,955.8248094887726,1043.6005859375,74305750,IRCTC
2021-10-20,939.2472044862529,956.5421951411712,837.4479306923348,848.3624877929688,98333925,IRCTC
2021-10-21,849.5773830178814,908.7514362096051,844.488367968903,874.9363403320312,46361195,IRCTC
2021-10-22,885.4108040136294,895.3592636302011,851.3661399222843,884.3681640625,28022520,IRCTC
2021-10-25,896.3159242987106,896.3159242987106,757.8221721330511,769.540283203125,38866505,IRCTC
2021-10-26,778.2737874438548,841.7907491422371,775.0214491259165,801.5187377929688,41011205,IRCTC
2021-10-27,813.1889620258643,829.3169516914018,771.7212256854679,790.1641235351562,26793965,IRCTC
2021-10-28,781.5261199065878,940.3184527150255,774.830057679726,873.8361206054688,59298778,IRCTC
2021-10-29,786.4525851633848,867.0922997656825,611.6853375287401,808.9800415039062,82848030,IRCTC
2021-11-01,836.2426462438464,846.5737034907943,774.1127339547178,818.3067626953125,29989312,IRCTC
2021-11-02,830.6945195761614,831.0771167405417,807.5930774246273,811.37158203125,9742650,IRCTC
2021-11-03,803.527497870451,812.041086380472,779.7086236867073,784.2523803710938,10088006,IRCTC
2021-11-04,792.2877000557612,792.2877000557612,784.3959119175661,786.5482177734375,2229843,IRCTC
2021-11-08,783.4392526309572,803.5274385958536,745.9891111566753,796.6878662109375,11974709,IRCTC
2021-11-09,798.7447553260304,820.7461078679449,797.7881747807297,818.8329467773438,9656004,IRCTC
2021-11-10,818.8328833889138,828.3986881014011,810.2236591476752,812.9498901367188,6275409,IRCTC
2021-11-11,812.1367574347024,818.8328202168495,798.7446318704082,810.5105590820312,4924717,IRCTC
2021-11-12,815.9630085375119,837.9643557782655,810.2235266486197,827.2984619140625,9255302,IRCTC
2021-11-15,839.8298204790145,882.9237582143089,831.2684137467329,864.1748046875,21402501,IRCTC
2021-11-16,876.0363026013368,888.663175327125,871.7795082222789,881.058349609375,9298944,IRCTC
2021-11-17,884.8368093067403,888.3761682209732,861.0179356265252,864.365966796875,7189458,IRCTC
2021-11-18,864.2704288736405,866.5662452871978,833.2771992158007,851.9783935546875,7714073,IRCTC
2021-11-22,872.4013360762617,879.7670169284739,834.4728993720023,848.2476806640625,11376478,IRCTC
2021-11-23,838.9210743910414,858.6266087707265,834.7120969579831,854.0350341796875,6078636,IRCTC
2021-11-24,859.0091648235742,862.5485238389406,816.0586832283827,825.3375244140625,7679846,IRCTC
2021-11-25,825.5289322017202,836.5296074280467,799.3664801261674,827.9682006835938,9169669,IRCTC
2021-11-26,812.1368122643698,817.8284776904623,784.395978865469,787.3135375976562,10211011,IRCTC
2021-11-29,751.8721210393725,766.2208256393606,717.9613374910618,742.114990234375,13888743,IRCTC
2021-11-30,755.9854889294681,784.300304193251,753.4027101366349,760.6249389648438,37176726,IRCTC
2021-12-01,773.8734500193904,781.526092293995,761.7726860686611,776.6953735351562,6448797,IRCTC
2021-12-02,779.8521922490369,789.1788514019692,768.13408203125,785.5916748046875,4869021,IRCTC
2021-12-03,783.4392862869588,795.3487230119167,774.8300633607286,784.3002319335938,4777395,IRCTC
2021-12-06,779.6130470982102,783.9176590147034,763.5425076203095,766.6035766601562,4473930,IRCTC
2021-12-07,774.7823568990646,793.7704557163659,771.9604328590652,787.3135375976562,4528051,IRCTC
2021-12-08,794.4400624603118,819.5024818874217,793.0530091330124,814.4326171875,7190775,IRCTC
2021-12-09,818.8328650302772,825.5289281788893,805.0102658536348,819.6459350585938,5118754,IRCTC
2021-12-10,814.0499355714337,832.177146166277,813.0933551536059,820.6981811523438,4358630,IRCTC
2021-12-13,825.0505208600988,840.0688434675435,819.0718938973445,821.41552734375,4485978,IRCTC
2021-12-14,822.6591569974429,822.6591569974429,806.3972899405168,817.924072265625,3374432,IRCTC
2021-12-15,814.2412109375,829.7378243861464,811.1801421204167,814.2412109375,2762485,IRCTC
2021-12-16,819.8371106467126,823.4242866676144,804.8187886955316,815.14990234375,2918474,IRCTC
2021-12-17,813.0934227948558,814.9109490939426,789.6093832605535,796.2576293945312,4227183,IRCTC
2021-12-20,771.9603320663088,789.8483960477014,746.8022808767176,759.6204223632812,7418777,IRCTC
2021-12-21,770.0473025270165,783.2959190984652,765.2644000268486,779.3739624023438,3613582,IRCTC
2021-12-22,784.3959878079413,806.0146831422911,783.4394073350048,803.2884521484375,3721795,IRCTC
2021-12-23,809.9366489419472,810.5583911805874,797.9793937561532,804.8189086914062,2917612,IRCTC
2021-12-24,804.4841762422918,806.2060094133651,792.5269203528403,800.8491821289062,2502607,IRCTC
2021-12-27,787.2656969472819,803.5275643204335,787.2656969472819,802.5709838867188,2640676,IRCTC
2021-12-28,804.1972988463235,838.5385063624341,804.0537884064541,826.00732421875,8220616,IRCTC
2021-12-29,822.1330549050041,826.4854841456622,810.2236169807592,812.4715576171875,3670117,IRCTC
2021-12-30,809.9366452342384,810.9888603317575,795.0139557996592,796.8314819335938,3488161,IRCTC
2021-12-31,798.6490550469467,803.5275920733769,793.148717363111,795.6358032226562,2712460,IRCTC
2022-01-03,795.7792102328074,813.0932910770235,794.2964639939953,808.9321899414062,3501695,IRCTC
2022-01-04,813.0934320470813,816.632791604765,806.6843309645255,811.2280883789062,2496924,IRCTC
2022-01-05,808.3104787912629,810.3192743786227,792.0486111706102,804.1015014648438,3312721,IRCTC
2022-01-06,789.178821463066,811.0845357401149,789.178821463066,806.6364135742188,2842824,IRCTC
2022-01-07,806.636387076101,849.443358106822,805.8711344665246,823.56787109375,12254034,IRCTC
2022-01-10,825.0506398925831,840.5950722383855,825.0506398925831,835.5252075195312,4778546,IRCTC
2022-01-11,837.0079695322473,844.6606138251136,821.8461913810231,824.955078125,3257687,IRCTC
2022-01-12,831.0770286441109,831.6510119073969,811.4193133660083,823.8548583984375,3419540,IRCTC
2022-01-13,823.8549545057323,836.0513558641626,816.0109827393809,830.4553833007812,3384510,IRCTC
2022-01-14,826.3898196174881,868.5749913268145,819.50242915463,863.505126953125,14072932,IRCTC
2022-01-17,870.4882173271968,878.7626616481133,852.5523337284221,858.387451171875,6834869,IRCTC
2022-01-18,860.8267950144796,864.9400793905221,818.7372540065226,823.71142578125,5857768,IRCTC
2022-01-19,826.007188135928,839.8297868060608,813.3803149842316,837.9166259765625,4437914,IRCTC
2022-01-20,837.7252786999373,846.5736473302251,828.0638400900692,842.1734008789062,3262969,IRCTC
2022-01-21,835.0948098301945,842.7474541356258,817.876360142974,824.2854614257812,3915909,IRCTC
2022-01-24,822.1809809234609,822.8027816336157,770.0473410626946,774.638916015625,7654105,IRCTC
2022-01-25,773.8735353658968,796.8314647216218,750.7242782552008,793.8660888671875,5090144,IRCTC
2022-01-27,783.0566005617957,788.6048129413441,768.1339714199764,778.4650268554688,4740612,IRCTC
2022-01-28,789.8962779357254,822.6591571598229,781.5261993018318,807.9277954101562,5541007,IRCTC
2022-01-31,817.8762827930362,842.699557088148,812.7107250213811,830.3118286132812,4650001,IRCTC
2022-02-01,855.7568855277423,860.8268088477497,811.7541828577658,819.69384765625,11012459,IRCTC
2022-02-02,825.5289983981552,830.3119010539962,819.789515211146,823.5202026367188,2531086,IRCTC
2022-02-03,823.1373733856516,833.9945367694979,819.789342233008,823.2808837890625,2603770,IRCTC
2022-02-04,823.6157361364072,827.9203479977473,814.2890771035037,818.5936889648438,2105561,IRCTC
2022-02-07,821.4635270922035,830.8380045744425,793.9618369566567,799.3186645507812,4119747,IRCTC
2022-02-08,805.9190874681395,811.7542052815481,785.8308965638893,801.6622924804688,3851680,IRCTC
2022-02-09,821.7026349564876,830.6945148513543,808.4061428878093,813.0455932617188,6791815,IRCTC
2022-02-10,817.8763067288173,818.0198171541888,803.8145620589281,809.1714477539062,2569073,IRCTC
2022-02-11,799.2230790695296,805.3930355221203,789.1789829232339,794.6793212890625,2582020,IRCTC
2022-02-14,783.9176738659128,784.3481467427245,757.9464914570359,763.6859741210938,4917765,IRCTC
2022-02-15,770.0471506810349,787.265596286325,757.1333164770672,784.8741455078125,4358562,IRCTC
2022-02-16,794.7270491362025,801.6144402521307,784.5873194273629,789.1788940429688,2883449,IRCTC
2022-02-17,795.8432770473512,799.7268308876444,786.3021598655497,788.0761108398438,2350333,IRCTC
2022-02-18,784.38440194517,793.3022080125113,779.6378098123662,782.8021850585938,1905006,IRCTC
2022-02-21,776.71308828005,782.466518563606,763.2884176184195,770.3843383789062,3000870,IRCTC
2022-02-22,748.9048679403556,766.5007527584033,747.9459628597662,757.1514282226562,4301060,IRCTC
2022-02-23,767.0280867146458,785.3431477008104,762.3294290868673,780.8842163085938,4772916,IRCTC
2022-02-24,743.151465435064,761.7062560322538,704.7952607674478,707.7199096679688,10021435,IRCTC
2022-02-25,738.3568725585938,770.4801910400391,736.4390625000001,767.1240234375,7097351,IRCTC
2022-02-28,748.2335437330316,778.6308432859064,748.1376766458561,776.0897216796875,4654745,IRCTC
2022-03-02,762.3295001976776,782.2747131515539,762.3295001976776,775.5623779296875,3010826,IRCTC
2022-03-03,788.2198940179671,788.2198940179671,764.1034103461891,766.7883911132812,2962409,IRCTC
2022-03-04,747.9459499283832,748.1377426465694,700.0006967278458,716.5418090820312,15395743,IRCTC
2022-03-07,709.5898097471274,709.5898097471274,679.2884304713987,688.493896484375,6257302,IRCTC
2022-03-08,688.4938755314597,698.9938982912588,679.9116630099098,688.5418090820312,4872109,IRCTC
2022-03-09,700.9115916909994,708.247179513342,689.5005992648034,704.8430786132812,4485413,IRCTC
2022-03-10,730.6856761006417,740.2747269681041,719.1788150596866,726.9459228515625,5542997,IRCTC
2022-03-11,723.302056450044,733.562352033544,717.2609664327986,726.6102905273438,2461743,IRCTC
2022-03-14,712.4664300549329,731.5006712963735,708.1992910093818,721.91162109375,3574348,IRCTC
2022-03-15,727.8089255924663,738.2610139425723,720.1856188166475,725.3157958984375,3053279,IRCTC
2022-03-16,736.4390457207941,741.8088903517414,732.9870111047446,736.6787719726562,2456680,IRCTC
2022-03-17,744.3500900693359,747.5623987702991,735.6240769974887,738.7884521484375,2471381,IRCTC
2022-03-21,741.2816420967147,750.5351005494498,736.4391826143367,739.076171875,2165538,IRCTC
2022-03-22,742.1924391164742,742.1924391164742,721.1923970795449,734.3294067382812,2670547,IRCTC
2022-03-23,740.2747313820081,753.315817228746,731.6445855498343,734.9528198242188,3000265,IRCTC
2022-03-24,734.9048530021917,747.3706186398333,729.055497086839,740.754150390625,1803315,IRCTC
2022-03-25,746.9871201194562,747.2268464096102,736.439163352686,738.4049072265625,1756340,IRCTC
2022-03-28,739.3157852645799,745.021281953523,727.4253393670668,734.760986328125,2500762,IRCTC
2022-03-29,737.39797141589,743.870580397759,734.5212563128372,736.0554809570312,2496305,IRCTC
2022-03-30,741.2335880516887,762.3294987077522,737.3979679324044,757.1034545898438,5002096,IRCTC
