trade_date,open,high,low,close,volume,symbol
2023-08-21,260.98087348446626,261.0306668351248,247.93182373046875,247.93182373046875,74715306,JIOFIN
2023-08-22,235.5302734375,235.5302734375,235.5302734375,235.5302734375,7281398,JIOFIN
2023-08-23,223.7761688232422,223.7761688232422,223.7761688232422,223.7761688232422,4289046,JIOFIN
2023-08-24,212.61973571777344,212.61973571777344,212.61973571777344,212.61973571777344,27673356,JIOFIN
2023-08-25,202.01116248590998,223.22831392915168,202.01116248590998,213.6656494140625,281040185,JIOFIN
2023-08-28,212.52012903750673,221.38550422946327,206.74268651716557,210.32867431640625,87522126,JIOFIN
2023-08-29,211.17538524891813,220.8376521944765,206.44386128697303,219.39329528808594,92693424,JIOFIN
2023-08-30,224.02518824296627,230.35049438476562,223.82596923365585,230.35049438476562,21403170,JIOFIN
2023-08-31,240.75985237998225,241.85557977114235,230.25088585362565,232.5917510986328,124122179,JIOFIN
2023-09-01,234.08591323994858,244.19642639160156,233.28902198477635,244.19642639160156,39481020,JIOFIN
2023-09-04,254.30695190274474,265.9116455278992,248.03145423756956,252.46414184570312,99246736,JIOFIN
2023-09-05,256.00033431135955,258.9886650620758,252.01589331040455,254.05792236328125,47127078,JIOFIN
2023-09-06,246.03923448856779,258.7894336709364,245.0929327804221,251.86648559570312,225413157,JIOFIN
2023-09-07,251.0197909158091,256.2991632477431,250.27270820475016,250.82057189941406,43856832,JIOFIN
2023-09-08,253.01200966751568,254.00811994179725,248.5295134332487,252.21511840820312,36090005,JIOFIN
2023-09-11,255.95053933349175,256.69762201642794,249.02756097873407,249.17697143554688,24982858,JIOFIN
2023-09-12,250.77075357739733,251.01978113805015,239.96295136529017,243.2999267578125,39500716,JIOFIN
2023-09-13,243.84779939946546,246.8361302372054,235.67969814953034,239.26568603515625,27810990,JIOFIN
2023-09-14,241.0586732044281,243.5987573049404,240.31159053953834,241.60653686523438,14055236,JIOFIN
2023-09-15,242.85169014317634,243.69837476444047,236.72560278034274,238.4687957763672,27416106,JIOFIN
2023-09-18,239.06646046799074,239.91316026192268,231.19719555736052,232.29290771484375,24694419,JIOFIN
2023-09-20,229.5037965580659,231.09757904504764,228.10924828153406,228.7567138671875,18317607,JIOFIN
2023-09-21,229.10536105318826,234.68358461947523,225.91781124363987,226.76449584960938,33101551,JIOFIN
2023-09-22,227.06332036451613,231.34659732692546,225.46955314091343,226.91390991210938,38327554,JIOFIN
2023-09-25,229.10535079740205,229.95205056490587,226.61507524525638,228.8563232421875,13392150,JIOFIN
2023-09-26,230.20108878493014,230.79874582547203,229.10536141144863,229.50379943847656,8058261,JIOFIN
2023-09-27,230.30068300491533,230.30068300491533,226.1170230630198,226.46566772460938,10984321,JIOFIN
2023-09-28,227.11314386851285,227.9598436863938,223.8757854581064,224.17462158203125,9143582,JIOFIN
2023-09-29,225.0213022650474,231.99407410397507,224.12480910838843,230.30068969726562,12411231,JIOFIN
2023-10-03,230.59952555319705,232.99018410118785,229.6532238445939,230.49990844726562,13185432,JIOFIN
2023-10-04,229.1053649129485,229.1053649129485,222.6306480784521,223.7761688232422,23296548,JIOFIN
2023-10-05,225.02129424935248,227.01351470379362,223.32790990296468,224.5232391357422,13894930,JIOFIN
2023-10-06,225.61897455788488,226.76449528050136,222.8298627817412,224.22442626953125,7531900,JIOFIN
2023-10-09,222.13258391014313,222.13258391014313,217.99873248665705,218.7956085205078,9696908,JIOFIN
2023-10-10,220.1403704666355,223.02908418031444,218.8952326246296,219.29367065429688,10451289,JIOFIN
2023-10-11,221.13647837461565,226.8143038335361,219.74193008626202,224.22442626953125,11765082,JIOFIN
2023-10-12,226.11702573222198,226.51546375065408,223.87577767981008,224.2742156982422,7780605,JIOFIN
2023-10-13,223.1286957714162,225.02129916470284,221.13647527345714,223.6765594482422,10137218,JIOFIN
2023-10-16,224.02518478914376,225.07110357119353,223.1286916613502,223.9255828857422,10850724,JIOFIN
2023-10-17,230.59952729175518,232.09369269537345,219.64231433188775,220.09056091308594,34190044,JIOFIN
2023-10-18,220.73802855201453,222.03295966509202,214.71155874336813,215.15980529785156,27712062,JIOFIN
2023-10-19,215.15982285272256,215.15982285272256,208.23685937026536,213.3668212890625,42127110,JIOFIN
2023-10-20,214.66176770723013,216.1559331437074,212.17149197976806,213.3668212890625,11101464,JIOFIN
2023-10-23,213.16759659603457,213.3668156090408,203.45552151747694,205.79638671875,17817781,JIOFIN
2023-10-25,205.7963860399703,210.97615635822928,205.69676893407754,209.3325653076172,22079260,JIOFIN
2023-10-26,207.19093484451307,216.15592721759296,205.6469608959287,215.01040649414062,23734035,JIOFIN
2023-10-27,218.74580746195082,224.72246870190102,215.60805119131567,222.032958984375,20929447,JIOFIN
2023-10-30,223.62675402915642,225.32013843626052,217.30144777973757,218.1481475830078,13508666,JIOFIN
2023-10-31,221.13647837181614,222.3318076474522,214.7115702157655,218.1481475830078,17538202,JIOFIN
2023-11-01,215.15981466512338,221.18628473614024,214.46254052785514,216.8033905029297,15862624,JIOFIN
2023-11-02,217.65009839057865,218.74582578948215,215.85709682848056,216.50457763671875,13261567,JIOFIN
2023-11-03,218.14814371835612,219.79171954330903,216.80338880744114,218.1979522705078,8569115,JIOFIN
2023-11-06,219.54270207393492,219.84153820114585,215.906905591273,216.3053436279297,11494092,JIOFIN
2023-11-07,217.05242246683486,217.9489308324442,215.65787416402455,216.3551483154297,7558170,JIOFIN
2023-11-08,216.95281283036547,217.0524147344828,212.96837187920883,213.31700134277344,17101608,JIOFIN
2023-11-09,214.01428944148816,216.8531944832457,214.01428944148816,214.3131103515625,17250096,JIOFIN
2023-11-10,214.0142961713926,222.0827801852756,213.5162410396923,221.086669921875,18467219,JIOFIN
2023-11-13,222.13260040452934,225.02131424032908,221.38551766774282,223.87579345703125,12086991,JIOFIN
2023-11-15,226.06721843223502,226.46567165231028,222.33180499085827,223.27810668945312,15782001,JIOFIN
2023-11-16,224.62285816385568,228.40808009963047,222.97928235462624,226.0672149658203,17856032,JIOFIN
2023-11-17,225.1209171250811,225.1209171250811,219.54269362981788,219.94114685058594,19607105,JIOFIN
2023-11-20,220.88744747223822,220.88744747223822,214.21351185118297,214.66175842285156,20403368,JIOFIN
2023-11-21,216.5543635849763,222.28199755725007,215.7076789869976,219.34347534179688,25625463,JIOFIN
2023-11-22,218.84541054894854,222.53101529367083,217.65008133436774,221.03684997558594,15012272,JIOFIN
2023-11-23,221.63454217425846,222.38162490068856,218.7458283785036,220.389404296875,11267951,JIOFIN
2023-11-24,221.03685952512296,226.9637277024689,219.64231124776876,225.6189727783203,31420610,JIOFIN
2023-11-28,227.16294308252148,231.39641159899242,224.423639924805,225.4695587158203,25668670,JIOFIN
2023-11-29,228.45789753656067,228.45789753656067,223.327920503219,225.1707305908203,14007708,JIOFIN
2023-11-30,225.1707301365042,230.8983642033281,221.78394609037247,228.5076904296875,45432216,JIOFIN
2023-12-01,230.5497167803256,230.69914243908025,223.97539817990358,224.62286376953125,17634910,JIOFIN
2023-12-04,228.85634188678733,231.09759006630975,227.01353174829413,229.20498657226562,21079668,JIOFIN
2023-12-05,230.10146446621295,245.04311800298004,228.5076820091834,241.55673217773438,60847483,JIOFIN
2023-12-06,243.94738892286574,250.62133961454057,242.05478556815657,246.0890350341797,45262704,JIOFIN
2023-12-07,248.03145196920144,249.72483635239712,244.14662807837396,248.1808624267578,23000400,JIOFIN
2023-12-08,248.03145041021622,249.52561577413317,239.06645822671442,243.2999267578125,19056798,JIOFIN
2023-12-11,243.89760114929703,246.0392321101575,242.10459965678515,244.64468383789062,8875953,JIOFIN
2023-12-12,245.092925112228,246.33806289963064,237.37307083033144,239.61431884765625,12749596,JIOFIN
2023-12-13,241.05867661524863,241.45711462905317,234.4345496392734,238.8174285888672,13774944,JIOFIN
2023-12-14,241.95516732107458,242.80186709121827,237.12404185451078,237.67190551757812,14352896,JIOFIN
2023-12-15,239.0664510168139,241.65634364927027,235.48044817178743,236.7255859375,26225287,JIOFIN
2023-12-18,240.06256586567818,241.25789510396035,236.67579715730605,239.2158660888672,17001755,JIOFIN
2023-12-19,239.3652979074979,239.86335303622783,236.97462416993238,237.37307739257812,13053454,JIOFIN
2023-12-20,237.97074240818517,247.23457115312914,229.15517545368047,231.19720458984375,44628843,JIOFIN
2023-12-21,229.9520667664151,237.77152343141893,228.1092566482159,237.07424926757812,17015304,JIOFIN
2023-12-22,237.82132206144402,238.81743231091605,233.68747060590962,235.8291015625,10871312,JIOFIN
2023-12-26,236.32714767783918,237.07423033646248,232.79095338713506,233.7870635986328,11865886,JIOFIN
2023-12-27,235.08201846913394,236.32715627882214,232.09368772588223,233.0897979736328,12430460,JIOFIN
2023-12-28,234.08591289798235,235.43066783908577,231.64544578212474,232.4423370361328,10533952,JIOFIN
2023-12-29,232.99018599363316,234.2851323840781,231.34661012846922,232.04388427734375,11614923,JIOFIN
2024-01-01,232.44233552141736,235.48045965840572,232.39252696847208,233.63766479492188,7919961,JIOFIN
2024-01-02,234.0859103840028,235.08202064095602,231.09757961314318,234.43455505371094,9216592,JIOFIN
2024-01-03,234.48435327752645,235.08202552388727,232.6415583835478,233.58786010742188,9864949,JIOFIN
2024-01-04,237.9209447576454,242.30382387855167,235.87891565834994,240.4610137939453,32808937,JIOFIN
2024-01-05,243.54895503751726,247.23455990617325,240.5606243008606,242.70225524902344,29722064,JIOFIN
2024-01-08,245.88982565340223,245.93961900723642,239.36530036029532,241.45712280273438,21118013,JIOFIN
2024-01-09,242.95127699443162,243.69835966071147,240.5606185421104,241.2080841064453,10689245,JIOFIN
2024-01-10,241.0586904520129,241.3575265792375,238.36919570586542,240.0127716064453,11798543,JIOFIN
2024-01-11,242.0547876353281,252.41432802225088,239.71392249817504,250.571533203125,45792818,JIOFIN
2024-01-12,254.00811381088207,258.3411994791951,252.71316744568446,254.05792236328125,46763296,JIOFIN
2024-01-15,254.05792236328125,254.05792236328125,254.05792236328125,254.05792236328125,0,JIOFIN
2024-01-16,253.11162853693446,256.9964525539049,245.541184319913,247.88204956054688,70456857,JIOFIN
2024-01-17,246.03922430369312,246.03922430369312,241.20808365763176,241.60653686523438,28318086,JIOFIN
2024-01-18,242.50303675867292,246.9357243209775,238.12015774863977,242.30381774902344,24804800,JIOFIN
2024-01-19,244.89372199613243,248.18087380861456,244.44546020403314,245.2921600341797,16563079,JIOFIN
2024-01-23,246.88593851685084,247.08515753259158,239.06646675367477,239.46490478515625,13184700,JIOFIN
2024-01-24,239.06645614735402,240.61043004985953,236.17774254868118,238.8174285888672,15276800,JIOFIN
2024-01-25,239.4649017090466,241.70614980607175,237.9707363110298,238.91705322265625,12352497,JIOFIN
2024-01-29,241.0586743601765,253.41043506579965,239.06645391091882,250.02366638183594,41148261,JIOFIN
2024-01-30,252.1653091706922,252.9622004278435,246.13885418718266,246.73651123046875,15292451,JIOFIN
2024-01-31,246.68670580146528,249.62524329939407,245.14274702051023,247.2843780517578,15183900,JIOFIN
2024-02-01,250.02366466549213,253.70926943143098,248.23066323358154,251.418212890625,24323325,JIOFIN
2024-02-02,251.51782834367532,256.2991451981848,249.6252250220516,252.81277465820312,30218956,JIOFIN
