trade_date,open,high,low,close,volume,symbol,return_1d,return_5d,return_20d,sma_20,sma_50,sma_200,price_sma20,price_sma50,price_sma200,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi_14,volatility_20,volume_sma20,volume_ratio,daily_range,close_position,sma20_sma50,sma50_sma200,future_return_1d
2022-06-23,17.700473310901664,17.87926665953693,17.655775826292718,17.74517250061035,2903295,IRFC,-0.002512486577967321,-0.017326733719040588,-0.06588226293184796,18.565384006500246,19.126346778869628,20.091877088546752,0.9558203856379854,0.9277868223227466,0.8832013267056006,18.151475249858184,18.559177475950907,-0.40770222609272366,-0.31402556166284745,-0.09367666442987621,18.367325611773936,0.010515979849710684,3783108.35,0.7674363860078182,0.012594458196251747,0.40000152587890664,0.9706706785746915,0.951944245655996,-0.005037845105019256
2022-06-24,17.745171740679684,17.789869223374474,17.61107758749564,17.65577507019043,3141275,IRFC,-0.005037845105019256,-0.0025252835461856415,-0.0683964485845866,18.50057144165039,19.08164852142334,20.08019564628601,0.9543367417528483,0.9252751433068241,0.8792630998819976,18.07521368375545,18.49225877922791,-0.41704509547246005,-0.33462946842477,-0.08241562704769007,18.749983331333127,0.010519728681979907,3702348.7,0.8484546579850785,0.0101265243337123,0.24999761580055813,0.9695478575071456,0.9502720420432078,0.0
2022-06-27,17.745171740679684,17.789869223374474,17.61107758749564,17.65577507019043,3435302,IRFC,0.0,0.012820340281933351,-0.07058820340104832,18.433524227142335,19.03695026397705,20.06851420402527,0.957807896777182,0.9274476649550233,0.8797748996609375,18.010684666283908,18.43029702300291,-0.41961235671900354,-0.3516260460836167,-0.06798631063538685,18.749983331333127,0.010463874516381293,3719817.2,0.9235136608325807,0.0101265243337123,0.24999761580055813,0.9683023788754359,0.9485978917242757,-0.0050632454659111925
2022-06-28,17.700473709062077,17.700473709062077,17.47698287079059,17.56637954711914,3878945,IRFC,-0.0050632454659111925,-0.015037670375471768,-0.07311338604231743,18.364241886138917,18.99493396759033,20.056602602005004,0.9565534834507929,0.9247928725149227,0.8758402355423385,17.94233003256625,18.36630313590041,-0.42397310333415916,-0.36609545753372524,-0.05787764580043392,17.999989758767796,0.010464404792999586,3776088.75,1.0272388327737265,0.012722646557419962,0.4000015258789073,0.9667968268524904,0.9470663773181336,0.0
2022-06-29,17.47698287079059,17.655776223447692,17.387587899561815,17.56637954711914,2911052,IRFC,0.0,-0.012562754536151188,-0.07529404346614232,18.292724895477296,18.952917671203615,20.04469099998474,0.9602932120551522,0.9268430250086966,0.8763607055420566,17.884491496343617,18.307049536731427,-0.4225580403878091,-0.377387974104542,-0.045170066283267085,18.36729362136441,0.010405231080345478,3690724.0,0.7887482239257121,0.0152671370424681,0.6666645473850213,0.9651666942694849,0.9455330427003361,0.0
2022-06-30,17.56637954711914,17.611078737833306,17.47698287079059,17.56637954711914,2829852,IRFC,0.0,-0.010075582724544452,-0.08391611591275949,18.212268161773682,18.910901374816895,20.032562580108642,0.964535520292293,0.9289022875721717,0.8768912852198799,17.83555119646293,18.252185093056443,-0.41663389659351324,-0.38523715860233626,-0.03139673799117698,18.749966662695854,0.00997769752722279,3697853.9,0.7652687414178262,0.007633665587324085,0.6666624281572627,0.9630565884091827,0.9440081017689917,0.015267254313374723
2022-07-01,17.611079088311097,17.923964904038094,17.521682410203464,17.834569931030273,2510750,IRFC,0.015267254313374723,0.010126706991284484,-0.06775694295655543,18.147455883026122,18.873354873657227,20.022208757400513,0.9827586878286063,0.9449602389410452,0.8907393858051922,17.835400232550214,18.221250636610062,-0.3858504040598483,-0.3853598076938387,-0.0004905963660095658,31.914936114926903,0.010896502822846309,3704584.1,0.6777413961259511,0.022556332750962527,0.7777806034866409,0.9615384230577739,0.9426210216033907,-0.01002518488145654
2022-07-04,17.96866256435298,17.96866256435298,17.56637839970118,17.65577507019043,4764980,IRFC,-0.01002518488145654,0.0,-0.07058820340104832,18.080408668518068,18.825974769592285,20.010960960388182,0.9765141592696952,0.9378412159941931,0.8823052078878242,17.80776559218717,18.179363557616014,-0.37159796542884393,-0.3826074392408398,0.011009473811995851,29.999991465661665,0.010969042821362317,3789904.35,1.2572823902534638,0.022784848756427927,0.2222226931717002,0.9603969456987451,0.9407831441407745,0.007594922213732369
2022-07-05,17.745171825563077,17.879265979388556,17.7004726375548,17.78986930847168,2172288,IRFC,0.007594922213732369,0.012722585251733864,-0.06352939310135419,18.02006616592407,18.783064460754396,20.000817308425905,0.9872255265140095,0.9471228374710681,0.889457117383758,17.805012317769403,18.15051213175347,-0.34549981398406615,-0.3751859141894851,0.029686100205418953,33.962244402559975,0.011228494292204594,3625119.55,0.5992320998075774,0.010050289787604779,0.5000000000000099,0.9593783912936814,0.9391148457139051,0.0025127010088437096
2022-07-06,17.834569931030273,17.879267417534184,17.74517325292264,17.834569931030273,3057654,IRFC,0.0025127010088437096,0.015267254313374723,-0.06117632246264748,17.96195869445801,18.741048164367676,19.99111400604248,0.9929078579015417,0.95163140154237,0.8921248673605496,17.809559642886462,18.127109005773974,-0.3175493628875117,-0.36365860392909044,0.04610924104157876,44.18608805243659,0.011280314892187575,3696376.25,0.8272031290104734,0.007518777583654176,0.6666709052299613,0.9584287141745386,0.9374689253786977,0.0
2022-07-07,17.879267417534184,17.968664095641817,17.78987073942655,17.834569931030273,2256307,IRFC,0.0,0.015267254313374723,-0.05896237238736268,17.906085872650145,18.69813789367676,19.98141070365906,0.9960060539121447,0.9538152960708177,0.8925580979006829,17.813407379523973,18.10543944468185,-0.2920320651578763,-0.34933329617484765,0.05730123101697138,54.28575608649906,0.011300666357166258,3727291.55,0.6053476015311977,0.010025100515834941,0.25000476835339003,0.9576400588373848,0.9357766661716581,0.0
2022-07-08,17.879267417534184,17.968664095641817,17.834569931030273,17.834569931030273,2821482,IRFC,0.0,0.0,-0.05673757505888277,17.852448081970216,18.654333686828615,19.97235789299011,0.9989985602614356,0.9560550502869392,0.8929626650286415,17.81666315667879,18.085375036263216,-0.2687118795844263,-0.3332090128567634,0.06449713327233708,65.51713482732744,0.011319708360190346,3786920.05,0.7450598277088,0.007518777583654176,0.0,0.9570134415776753,0.9340075812168329,0.010025077934743498
2022-07-11,17.834571220479297,18.102759569092544,17.7898720256438,18.013362884521484,2136231,IRFC,0.010025077934743498,0.020253305952837808,-0.03124987177961669,17.8233943939209,18.615893249511718,19.965283222198487,1.010658378892484,0.9676335507023797,0.9022342775730449,17.846924653269973,18.080040802800863,-0.23311614953088977,-0.3131904401915887,0.08007429066069893,58.333288883910555,0.011186619569159633,3544785.75,0.6026403711423179,0.01736974630748173,0.7142849357769199,0.957428910610475,0.9324131815377182,0.0024813139083392777
2022-07-12,18.0133605034558,18.236851332791726,17.923963830701485,18.05805969238281,2131019,IRFC,0.0024813139083392777,0.015075455544994565,-0.026506039953499316,17.798810386657713,18.579240684509276,19.958648853302,1.0145655411846757,0.9719482081654172,0.9047736560280856,17.87940696697964,18.078412572399525,-0.19900560541988455,-0.2903534732372479,0.09134786781736337,62.50002222479029,0.011219741064748557,3427090.9,0.6218157213162919,0.0173267509034884,0.4285753211154108,0.9579944998235446,0.9308866958414115,-0.004950450081245061
