trade_date,open,high,low,close,volume,symbol,return_1d,return_5d,return_20d,sma_20,sma_50,sma_200,price_sma20,price_sma50,price_sma200,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi_14,volatility_20,volume_sma20,volume_ratio,daily_range,close_position,sma20_sma50,sma50_sma200,future_return_1d
2022-06-24,84.31723630299936,86.09385080278136,83.83706982593617,85.80574798583984,9452966,FEDERALBNK,0.027602011834654716,0.023482137502612854,0.028193113309188833,85.67131042480469,86.82371078491211,88.70212203979492,1.0015692249875547,0.9882755207089218,0.9673471841783485,84.61279963213774,85.26594077260695,-0.6531411404692165,-0.6464583942822851,-0.006682746186931321,45.892326410128646,0.020438588806534572,9269720.9,1.0197681356296282,0.02630104660608074,0.8723390440200081,0.9867271238502779,0.9788233786104905,0.019026417543017704
2022-06-27,87.15022113931282,88.35063740844936,86.57402279547918,87.43832397460938,8739342,FEDERALBNK,0.019026417543017704,0.07370284703660124,0.009983405934207212,85.71452560424805,86.67197814941406,88.74365646362304,1.0201109247027775,1.0088419099408832,0.9852909769438142,85.04749568482569,85.42685804682935,-0.37936236200366125,-0.5930391878265604,0.21367682582289915,49.73682758067025,0.019114333015695335,9190027.3,0.9509593078140257,0.020318488875496712,0.4864877125406727,0.988953147653842,0.9766554771713944,0.008237268945500364
2022-06-28,86.52600638344975,88.49469206765023,86.47799412698129,88.15857696533203,6663872,FEDERALBNK,0.008237268945500364,0.045557981441834317,0.03320205411472088,85.85617485046387,86.57306396484375,88.79287353515625,1.0268169659186221,1.018314160639297,0.9928564473186795,85.52612357413436,85.62920759634807,-0.10308402221370727,-0.4950481547039898,0.3919641324902825,51.77666796521189,0.018842366031766335,9145166.85,0.728676918562727,0.022875799611216562,0.8333339388412762,0.9917192590680284,0.9750001381649892,-0.0021786877004577043
2022-06-29,87.39030858652553,88.6867567540506,86.91014205583035,87.96650695800781,8629695,FEDERALBNK,-0.0021786877004577043,0.05529950922393745,0.02575584458934399,85.9666130065918,86.4827928161621,88.83368770599365,1.0232636122498238,1.0171561774722016,0.9902381543491037,85.90156717165335,85.80234088239695,0.09922628925640709,-0.3761932659119104,0.47541955516831746,50.63612737749272,0.01884598835790451,9257779.25,0.932156056756268,0.020196490228586113,0.5945942602161789,0.9940314160451831,0.9735359979919764,-0.015283939751322362
2022-06-30,87.58236514885584,88.44666629920334,86.42996849956532,86.62203216552734,6540849,FEDERALBNK,-0.015283939751322362,0.03737775862278481,-0.019565220019457152,85.8801830291748,86.36947326660156,88.87114067077637,1.008638187649187,1.0029241685675934,0.9746924762271156,86.01240793994167,85.86305875522142,0.1493491847202506,-0.27108477578547824,0.42043396050572884,46.37680325087926,0.017911011015989662,8855400.8,0.738628227871967,0.023281580323401854,0.09523671121994465,0.994334916968679,0.971850621188241,0.03824842300626852
2022-07-01,86.95815741319092,90.6074184730541,85.75774114479657,89.93518829345703,16073373,FEDERALBNK,0.03824842300626852,0.048125450853230056,0.03882420953467003,86.04824142456054,86.31281356811523,88.92659992218017,1.0451717176847155,1.041967983380395,1.011341807424994,86.61591260971326,86.16469798027592,0.45121462943734514,-0.1266248947409136,0.5778395241782588,61.70211647068325,0.019305085860504306,8933063.25,1.7993125706347148,0.05392413603931212,0.8613866172744744,0.996934729241031,0.9706073733129089,0.016550920280268278
2022-07-04,90.5113850084316,91.71180125522778,89.45502017660283,91.42369842529295,13501261,FEDERALBNK,0.016550920280268278,0.04557926398315759,0.0484580437838078,86.2595142364502,86.30224975585938,88.98830131530762,1.0598679952531027,1.0593431652583989,1.027367609831725,87.35557196595629,86.5542535687957,0.8013183971605855,0.05896376363938623,0.7423546335211992,62.325534647714086,0.019547125098133503,9024930.45,1.4959961270394058,0.024684858712744888,0.8723390440200037,0.9995048156968089,0.969815677794198,-0.0068277064165519485
2022-07-05,91.71179763376615,91.99990045232454,90.36733002509212,90.79948425292967,8291514,FEDERALBNK,-0.0068277064165519485,0.029956328453851544,0.03730102505782096,86.42277030944824,86.28592407226563,89.04063941955566,1.0506430646438436,1.0523093451126961,1.019753281701925,87.88540462549066,86.86871510095378,1.0166895245368863,0.25050891581888624,0.7661806087180001,62.616815143897966,0.0196552442251422,8979761.7,0.9233556832582763,0.017979952646919883,0.264707862294282,1.0015859624690118,0.9690622690352668,0.010576602328995266
2022-07-06,90.46337869151826,91.99991757411082,90.07925129763052,91.75983428955078,9418380,FEDERALBNK,0.010576602328995266,0.043122404909788914,0.04884761143904215,86.63644523620606,86.24847122192382,89.08697559356689,1.0591366490092742,1.0639009942964184,1.0300027998276429,88.48147072765376,87.23102022603503,1.2504505016187295,0.4504972329788549,0.7999532686398746,71.46398238092497,0.019736109010854992,8995776.55,1.0469779843520013,0.020931448834351496,0.8749999999999972,1.0044983291736724,0.9681378298821939,0.015175172495218048
2022-07-07,92.57610723990696,93.39238886489082,91.95188929370998,93.15230560302734,11404099,FEDERALBNK,0.015175172495218048,0.07538813479948381,0.06185001180156191,86.9077392578125,86.24751068115235,89.15275840759277,1.0718528222980268,1.0800579039017284,1.0448617324564347,89.20006070848046,87.66963395766409,1.5304267508163747,0.6664831365463589,0.8639436142700158,72.87731571349983,0.01993654162190321,9296733.05,1.2266781178577564,0.015463917525773214,0.8333333333333317,1.0076550450145854,0.9674126995245838,0.005154689414339941
